,FeatureTyp,SegmentTyp,TrafDir,SegmentID,XFrom,YFrom,XTo,YTo,SegmentID_,SpatialJoi,D_Busstop,D_Subway,NodeIDFrom,NodeIDTo,X,Y,SVIID,ID,SegDir1,SegDir2,StreetWidt,Length,Commercial,CulturalFa,EducationF,Government,HealthServ,Miscellane,PublicSafe,Recreation,ReligiousI,Residentia,SocialServ,Transporta,Water,Avg_B01001,Avg_B010_1,Avg_B010_2,Avg_B010_3,Avg_B02001,Avg_B020_1,Avg_B020_2,Avg_B08006,Avg_B080_1,Avg_B080_2,Avg_B08013,Avg_B08124,Avg_B15003,Avg_B19001,Avg_B19013,Avg_B23013,Avg_B24011,Avg_B240_1,Avg_B240_2,Avg_B240_3,Avg_B240_4,Avg_B240_5,Avg_B240_6,Avg_B240_7,Avg_B240_8,Avg_B240_9,Avg_B24_10,Avg_B24_11,Avg_B24_12,Avg_B24_13,Avg_B24_14,Avg_B24_15,Avg_B24_16,Avg_B24_17,Avg_B24_18,Avg_B24_20,Avg_B24_21,Avg_B24_22,Avg_B24_23,Avg_B24_24,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Masks
9311,0,U,W,37340,992319,228328,992455,228573,37340,98938,0.0265647,0.137355,23417,23418,-73.9706,40.7937,7774,9311,EB,NB,60.0,0.0852465,7.0,86.0,50.0,11.0,5.0,1.0,1.0,21.0,16.0,41.0,5.0,7.0,4.0,18303.557327625,8364.2512992825,9939.3060283425,2565.158550245,15065.978574875,773.8602872375,1106.1221217125,11202.143969625,895.9528443325,165.2197787525,322464.05862399994,0.0,6030.521924422499,9569.3838031175,285651.02667050005,94.5761748225,335478.153329,328353.6577955,331720.01078775,212715.605737,142202.598324,145569.55874175002,269593.12199775,132996.455063825,140520.02925350002,284608.684243,0.0,0.0,0.0,0.0,0.0,38604.93764175,1517.9567172775,245476.501131,103700.923044,58464.719503,0.0,34138.5367845,132729.187774525,0.0,460.6666666666667,345.6666666666667,264.3333333333333,215.33333333333331,265.1666666666667,336.5,608.5,999.0,1150.8333333333333,995.5,1021.1666666666666,1081.6666666666667,1099.3333333333333,1132.5,1195.0,1281.8333333333333,1444.3333333333333,1424.5,1418.6666666666667,1185.5,1068.1666666666667,936.3333333333334,826.1666666666666,685.0,Train
9320,0,U,A,37448,994985,220444,994856,220214,37448,98951,0.0821851,0.238857,23478,23477,-73.9615,40.7714,7781,9320,WB,SB,50.0,0.0804353,16.0,17.0,35.0,10.0,5.0,2.0,0.0,54.0,7.0,67.0,12.0,40.0,0.0,32038.446695325,15095.669293525,16942.7774018,2990.8889050475,29254.501015150003,44.7444810475,862.729525205,14500.0083896,1917.021359895,755.06311768,350258.399378,0.0,8755.935635065,15162.786015125,932525.32257975,259.9374695875,909423.187708,659869.234254,612426.10169275,0.0,511615.387627,0.0,846390.7982975,404745.991174,446067.51942225,967105.81510425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016373.68353425,193993.89237825,0.0,342309.262667,85352.894129,0.0,0.0,516.8,325.0,245.8,232.7,285.2,492.6,859.5,994.2,944.3,846.2,752.2,752.6,763.6,751.6,792.9,934.9,990.9,982.3,1052.8,1068.0,961.1,925.1,896.5,779.9,Train
9360,0,U,T,36358,994521,215551,994084,215794,36358,99008,0.0321742,0.420546,22811,22808,-73.9637,40.7586,7813,9360,WB,NB,60.0,0.152407,53.0,12.0,52.0,16.0,3.0,2.0,0.0,136.0,6.0,47.0,9.0,6.0,2.0,13946.3178863625,5918.6038206125,8027.7140657625,426.583916,12524.7021849,34.2259188425,1174.5938524275,7304.0094919875,686.5024880775,247.5178768425,184745.55757487495,0.0,4896.7865334325,8593.1857683625,286820.144284625,93.8980643025,312097.721446625,285904.972976375,147147.145657625,143904.611868125,52252.56148762501,0.0,496029.7934145,116608.20152225,170265.51376575,478099.876191625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120950.924992625,93160.966976375,0.0,0.0,0.0,0.0,0.0,536.3809523809524,326.3809523809524,206.28571428571428,187.66666666666663,249.47619047619048,377.3809523809524,158.0,260.8095238095238,348.42857142857144,454.2380952380952,795.5238095238095,849.4285714285714,890.5714285714286,827.9047619047619,881.5714285714286,953.047619047619,976.4761904761904,893.4761904761905,858.5714285714286,875.0952380952381,812.6190476190476,824.952380952381,854.6666666666666,742.2380952380952,Train
9365,0,U,T,38361,995294,233700,995420,233930,38361,99016,0.011404,0.340757,24002,24003,-73.9599,40.8084,7817,9365,EB,NB,60.0,0.0802699,82.0,36.0,35.0,3.0,7.0,1.0,2.0,9.0,14.0,58.0,11.0,7.0,13.0,42957.488664625,19114.7543419325,23842.734322687505,6773.2959066475,24144.6006209375,4001.715946195001,10271.327612177498,17138.076286107498,367.1979232375,127.2438325375,325200.96945995005,0.0,7262.193116267499,14018.812026465,795150.22189125,398.67615454,743020.846193,587372.694244625,857923.660299625,524097.58976412495,646564.7913845,143758.7162511625,1134559.81588,644462.211733375,420774.2235915125,599950.948889625,26301.319133875,4305.70128435,4383.5531889875,0.0,21446.2367829875,304272.59304362506,28992.263234425,212774.56763503747,76995.89085448749,0.0,0.0,0.0,0.0,0.0,256.4,210.0,148.4,129.0,112.2,134.0,224.6,342.6,490.2,504.4,498.4,493.8,475.8,469.0,505.2,526.0,629.2,633.2,653.0,505.6,415.6,400.2,349.4,312.8,Train
9372,0,E,W,36374,994222,216039,994346,216270,36374,99024,0.129848,0.420328,22815,22817,-73.9638,40.76,7822,9372,EB,NB,26.0,0.079693,59.0,16.0,50.0,17.0,3.0,2.0,0.0,134.0,6.0,49.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.8333333333333,1238.4166666666667,846.5,724.4166666666666,899.9166666666666,1008.8333333333334,1521.3333333333333,1544.5,1268.0,659.0,1447.6363636363635,1558.0833333333333,1627.0,1735.8333333333333,2125.4166666666665,2526.5,2724.4166666666665,2498.333333333333,2243.083333333333,2278.583333333333,2285.6666666666665,2336.25,2359.583333333333,2394.0,Train
9373,0,U,A,36375,994382,216844,994255,216617,36375,99025,0.0125671,0.337319,22819,22816,-73.9637,40.7615,7823,9373,WB,SB,70.0,0.0795305,56.0,18.0,52.0,16.0,3.0,2.0,0.0,77.0,5.0,47.0,9.0,27.0,2.0,41592.7824831,18907.7415517,22685.04093135,3596.011670395,34278.956462625,1742.0615811675,4755.969747615,27350.36682435,1113.21983967,543.86312778,672619.890661,0.0,13909.582755,22959.8051157,690577.28804925,200.407897345,662095.28935225,598757.8959297499,730694.275274,283664.27782325,752038.070418,354472.70770200004,1123299.71957,157265.67147275,331066.764864,719203.7503894999,0.0,37493.980681525,0.0,0.0,298555.36356675,0.0,227952.29867125,700274.764185,342806.56034900004,0.0,0.0,0.0,0.0,0.0,962.8076923076924,647.0384615384615,498.9038461538461,493.9326923076923,626.1153846153846,946.5024154589372,1028.571428571429,1026.8206388206388,1001.7941176470588,976.9126213592232,1012.0191846522782,1018.125,1059.0096153846157,1057.3846153846157,1074.6057692307693,1159.6153846153843,1180.048076923077,1138.576923076923,1158.7211538461538,1207.6153846153843,1207.1826923076924,1199.2154963680389,1263.9126213592233,1219.5436893203882,Train
9378,0,U,W,36160,992043,217246,992170,217474,36160,99029,0.104727,0.212532,22693,22694,-73.9716,40.7633,7826,9378,EB,NB,54.0,0.0793569,20.0,16.0,63.0,19.0,3.0,0.0,0.0,108.0,4.0,58.0,18.0,37.0,2.0,4169.47088421,1826.7474281325,2342.7234560775,256.38560394750004,3502.868313945,124.987981925,515.9760279474999,2320.2897157325,48.07230074,96.14460148,41870.97394482501,0.0,1711.373906355,2368.362016475,2044742.4927125,535.52543025,1044822.61321025,1896638.1437665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826958.9462562501,69820.20959525,0.0,0.0,0.0,0.0,0.0,861.4444444444445,515.6666666666666,332.44444444444446,244.55555555555557,247.55555555555557,344.3333333333333,738.3030303030303,1057.111111111111,999.2222222222222,947.1111111111112,872.1111111111111,839.4444444444445,879.1111111111111,890.7777777777778,914.8888888888888,883.8888888888889,922.0,965.7777777777778,1023.0,1075.7777777777778,1109.5555555555557,1189.3333333333333,1201.5555555555557,1068.6666666666667,Train
9384,0,U,A,36035,992423,217930,991979,218177,36035,99038,0.283339,0.131388,22697,22620,-73.9713,40.7652,7832,9384,WB,NB,35.0,0.154623,15.0,24.0,60.0,23.0,6.0,1.0,0.0,88.0,7.0,73.0,19.0,35.0,2.0,12001.672975875,5898.052018587499,6103.62095727,560.873277155,11006.82082815,88.8260846175,647.16147364,5570.66444957,362.918002865,134.508070995,106756.26426915,0.0,4159.5986482175,6514.7588346425,2288903.5409625,423.82731803,1490024.5769099998,1217356.4139,0.0,0.0,0.0,0.0,1860436.9634275,548046.79053645,998290.986132,970744.7483475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2422421.83558,2347554.13569,0.0,0.0,0.0,0.0,0.0,64.2,35.6,26.0,33.0,48.0,81.0,141.0,164.4,140.4,161.2,166.6,173.8,197.2,196.2,166.4,200.4,228.0,221.8,283.8,249.2,218.2,186.8,193.6,140.6,Train
9390,0,U,W,36179,992104,218404,992549,218159,36179,99047,0.362448,0.206025,22702,22705,-73.9708,40.7658,7837,9390,EB,SB,30.0,0.154903,16.0,18.0,53.0,24.0,6.0,1.0,0.0,76.0,9.0,74.0,16.0,34.0,2.0,12001.672975875,5898.052018587499,6103.62095727,560.873277155,11006.82082815,88.8260846175,647.16147364,5570.66444957,362.918002865,134.508070995,106756.26426915,0.0,4159.5986482175,6514.7588346425,2288903.5409625,423.82731803,1490024.5769099998,1217356.4139,0.0,0.0,0.0,0.0,1860436.9634275,548046.79053645,998290.986132,970744.7483475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2422421.83558,2347554.13569,0.0,0.0,0.0,0.0,0.0,44.4,13.0,7.4,7.0,9.8,30.6,103.8,208.8,188.8,215.6,262.4,234.2,270.2,265.2,268.8,280.4,311.0,253.2,238.2,242.2,182.6,155.0,135.4,102.4,Train
9399,0,U,T,37508,994544,228641,994672,228865,37508,99060,0.0439967,0.15809,23508,23509,-73.9626,40.7945,7845,9399,EB,NB,62.0,0.0786123,2.0,80.0,33.0,6.0,6.0,0.0,1.0,19.0,18.0,56.0,7.0,3.0,6.0,45806.926850575,18647.184271425,27159.7425792,22837.99669935,17381.18024735,11937.551337205,2790.10708284,16785.856926475,1227.3833656125,527.5016767024999,630100.7528199999,0.0,5905.1928772175,18341.04490545,121727.605669975,154.4826338925,390031.9138515,66479.3407735,118339.3493644,248406.19136275,260375.769587,105815.89437925,706478.2857705,262710.906474,274158.63482575,365991.966903,111985.78006175,56414.4203887,29632.40668875,0.0,61400.253200800005,83144.62588825,97714.975772525,84236.36596555001,166021.733069,0.0,0.0,44731.200217025,133480.53142020002,13024.58157815,217.7,131.1,87.8,70.8,65.4,97.9,161.0,278.1,467.7,368.5,381.7,452.7,458.5,468.9,512.1,733.3,856.7,890.0,743.9,571.0,505.3,451.4,407.6,343.0,Train
9428,0,U,T,72902,1007445,255616,1007320,255391,72902,99094,0.149351,0.151031,44643,44642,-73.9164,40.8679,7863,9428,WB,SB,60.0,0.0783706,5.0,23.0,12.0,14.0,4.0,1.0,0.0,4.0,8.0,57.0,6.0,2.0,3.0,4468.7692034075,2106.850018265,2361.9191851425003,3507.06791869,1078.58579856,1038.381785825,4.79253132,1457.9945279950002,168.27109965,84.6680533075,62091.23701625,0.0,440.1141261475,1648.8970255425002,22926.6710758,46.727180360000006,21309.191755575,47167.82699175,0.0,0.0,0.0,27788.16159565,0.0,17589.388696675,0.0,26422.5564214,0.0,18370.837553425,18763.026366375,0.0,12203.64850085,11616.03091077,12593.97355161,11114.94513617,27939.1263322,0.0,0.0,13472.870545225,32793.1618033,16177.7219714225,147.8,131.8,118.4,83.8,102.2,97.4,202.8,251.2941176470588,246.73684210526315,210.6,211.8,223.8,256.4,286.4,355.2,343.2,322.4,322.6,262.6,222.6,192.0,171.0,163.6,158.8,Train
9490,0,U,T,71084,1002723,247108,1002590,246866,71084,99159,0.0519704,0.511204,43588,43577,-73.9335,40.8446,7907,9490,WB,SB,60.0,0.0841978,13.0,35.0,23.0,16.0,4.0,5.0,0.0,14.0,11.0,63.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.4,123.0,86.0,68.2,95.8,207.4,440.6,595.2,596.4,514.4,467.4,457.4,456.0,471.0,476.0,428.4,421.2,437.8,418.4,387.0,327.2,293.0,276.6,246.4,Train
9541,0,U,A,69088,1000817,233079,1000370,233327,69088,99204,0.0535044,0.322755,42443,42440,-73.941,40.8067,7945,9541,WB,NB,34.0,0.155679,7.0,59.0,29.0,15.0,6.0,3.0,4.0,14.0,15.0,131.0,6.0,8.0,21.0,19834.1606223,9065.6646988125,10768.495923502498,3684.062394925,5301.226843349999,10887.131298075,960.1751353325,10814.2311275175,1509.37284423,280.478919635,342841.367139875,0.0,3440.1102833975,7843.644327477499,430866.25337625,242.6571208375,497831.02138862497,377997.107982625,221835.961683375,0.0,528894.7765673749,335605.89464137494,857133.6252255,332651.84235675004,313972.314611,460168.35802,127986.750279375,217263.282752575,167488.127649,0.0,169396.60154087498,136988.3674165,116753.5545482375,271787.604376575,272539.175646,78445.495467625,0.0,11503.0318967875,67803.885777875,0.0,102.4,62.6,47.9,36.6,51.8,110.2,234.5,394.7,388.8,386.0,362.0,359.0,372.9,364.1,363.1,406.2,481.3,492.6,452.3,357.1,266.6,229.1,213.9,165.6,Train
9545,0,U,T,71135,1002024,249023,1002115,249244,71135,99208,0.0251556,0.196305,43604,43606,-73.9356,40.8505,7949,9545,EB,NB,60.0,0.0727789,3.0,19.0,19.0,9.0,2.0,5.0,0.0,4.0,6.0,58.0,1.0,1.0,2.0,49119.778544975,24412.148922275,24707.629622725,32657.097239075003,23221.154344600003,3223.07237722,1398.349455175,24015.582719025,1551.2736773349998,1238.94539309,986860.18060675,0.0,9425.5751505975,15580.127108525,320197.4018435,182.8610826,318148.47646025,325295.739894,467272.9204900001,177972.69136275002,90930.297658,269324.1786155,291702.9537705,226544.27545,167849.88543650002,220498.58480275,0.0,109751.640695525,0.0,0.0,120798.4717945,111358.64099615,97114.65687965,97170.383503025,157401.79154605,190170.342032,218209.9053425,130580.438141,102380.174800225,22338.600147225,214.4,143.6,101.6,96.2,100.0,143.2,242.8,445.8,472.2,489.4,502.8,485.4,460.2,467.6,472.4,558.0,515.2,554.8,477.6,438.0,398.0,372.6,295.6,298.0,Train
9546,0,U,T,71135,1002115,249244,1002024,249023,71135,99208,0.0251556,0.196305,43606,43604,-73.9356,40.8505,7949,9546,WB,SB,60.0,0.0727789,3.0,19.0,19.0,9.0,2.0,5.0,0.0,4.0,6.0,58.0,1.0,1.0,2.0,49119.778544975,24412.148922275,24707.629622725,32657.097239075003,23221.154344600003,3223.07237722,1398.349455175,24015.582719025,1551.2736773349998,1238.94539309,986860.18060675,0.0,9425.5751505975,15580.127108525,320197.4018435,182.8610826,318148.47646025,325295.739894,467272.9204900001,177972.69136275002,90930.297658,269324.1786155,291702.9537705,226544.27545,167849.88543650002,220498.58480275,0.0,109751.640695525,0.0,0.0,120798.4717945,111358.64099615,97114.65687965,97170.383503025,157401.79154605,190170.342032,218209.9053425,130580.438141,102380.174800225,22338.600147225,277.8,170.0,147.2,111.4,151.0,222.4,504.0,716.4,791.4,736.8,677.2,683.6,726.2,733.4,741.8,778.4,801.2,720.0,702.8,661.2,655.4,584.6,476.4,434.8,Train
9553,0,U,T,9000024,1001263,244470,1001311,244556,9000024,99216,0.190787,0.217652,9002939,43459,-73.9384,40.8378,7955,9553,EB,NB,60.0,0.0301631,16.0,97.0,31.0,5.0,10.0,1.0,1.0,11.0,16.0,86.0,8.0,12.0,13.0,44071.792531775,22941.38337515,21130.409156575,21498.783177425,9905.6962506575,16871.5301544,1620.8456916874998,23255.095444525003,1597.0796258275,1435.4703779775,880853.58202125,0.0,5744.25811849,14050.49813675,476937.409689,318.9406038475,458069.53000225,423675.27948875,412704.86348775006,0.0,0.0,318617.38535225,427591.92714275,508679.36725225,342053.10289750004,540540.1551445,0.0,195231.1012245,217635.371511,71628.545897,174870.71260174998,136585.957107,142280.306487,197852.49828875,301063.76910800004,196127.0819075,0.0,155242.31880775,178877.671305875,127685.56544225,110.8,90.0,68.4,52.6,58.8,78.2,130.4,301.2,326.2,272.0,263.2,303.2,303.0,324.2,349.6,393.0,455.2,449.6,356.0,299.0,213.0,173.0,162.8,144.8,Train
9575,0,U,T,38916,999792,239359,999539,239499,38916,99238,0.178922,0.0987004,24314,24312,-73.9443,40.8238,7971,9575,WB,NB,60.0,0.0880772,13.0,91.0,19.0,12.0,13.0,1.0,1.0,9.0,19.0,76.0,9.0,9.0,10.0,36382.094939825,16812.5356655,19569.55927435,12944.076546375,13206.1762637,15324.539168975,1507.9028041350002,19856.5418762,587.2360755349999,0.0,686336.31043225,0.0,7957.546481230001,14709.10249095,354715.4725095,237.714490465,625504.293127,404963.96958325,697181.930381,0.0,0.0,294704.5903945,0.0,252217.8944435,235660.8230595,0.0,0.0,188589.04091405,0.0,0.0,183124.7594655,271108.980399,93971.0429578,541262.4580307499,251648.90581675,0.0,0.0,0.0,151719.241437,0.0,265.8333333333333,173.83333333333334,131.83333333333334,104.33333333333331,116.33333333333331,222.66666666666663,404.0,700.3333333333334,708.5,633.3333333333334,559.5,538.8333333333334,552.5,606.0,646.5,678.1666666666666,709.8333333333334,708.0,655.6666666666666,534.8333333333334,456.8333333333333,413.5,361.5,348.0,Train
9598,0,U,T,70651,1000162,242490,1000029,242245,70651,99272,0.0119642,0.169939,43328,43327,-73.9427,40.8319,7990,9598,WB,SB,60.0,0.0849744,10.0,57.0,13.0,16.0,4.0,1.0,0.0,10.0,12.0,71.0,10.0,5.0,8.0,45819.257087474994,21331.679423375,24487.577664075,23442.137428025,10329.1061525,18077.893520175,1558.3715878325,21785.878177625,1440.90639277,1135.4968856075,802346.0148757499,0.0,6378.3600919075,17745.075467475002,572458.7971252501,516.8468582774999,433383.9216775,490530.73907525,0.0,0.0,0.0,587224.17214475,0.0,1061716.99658625,407784.34016675,1085734.71347125,0.0,98377.100865,0.0,0.0,277722.96068675,334713.15782475,206492.0664005,310887.3007595,656884.9483225,465722.089878,0.0,210035.59978525003,652288.14368975,0.0,165.0,116.54545454545456,83.27272727272727,74.81818181818181,88.81818181818181,116.36363636363636,223.45454545454547,408.3636363636364,420.6363636363636,379.8181818181818,331.0,350.45454545454544,344.0,353.45454545454544,373.27272727272725,376.45454545454544,378.9090909090909,372.27272727272725,361.1818181818182,331.1818181818182,305.1818181818182,252.0,211.9090909090909,184.0,Train
9612,0,U,W,35964,991118,214135,991401,213978,35964,99295,0.205368,0.315728,22585,22580,-73.9747,40.7542,7999,9612,EB,SB,34.0,0.0985006,31.0,21.0,80.0,8.0,2.0,0.0,0.0,277.0,7.0,62.0,20.0,5.0,1.0,8207.246943222499,4211.47999452,3995.7669487,383.2078813925,5994.2848731875,189.0661401575,1746.00677085,6399.06405916,55.8316118575,2.53780054,133462.93034775002,0.0,3479.3245390075,5490.5314661875,644959.1667895,175.99646737999998,870968.0693932499,553052.72026825,410972.6881905,266675.8873425,0.0,0.0,858161.0589735,0.0,204551.79904675,187806.12219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572088.762112,473913.94825925,0.0,0.0,0.0,0.0,0.0,193.8,112.2,86.2,75.0,92.0,177.4,308.2,362.6,372.2,380.6,384.2,407.4,405.0,447.2,438.2,438.8,411.0,396.2,433.6,414.6,420.6,418.6,371.0,279.6,Train
9613,0,R,A,33042,988687,200650,988453,200745,33042,99297,0.228334,0.22821,20869,20865,-73.9844,40.7175,8000,9613,WB,NB,28.0,0.0769148,5.0,167.0,36.0,16.0,7.0,1.0,2.0,21.0,25.0,65.0,12.0,15.0,22.0,25122.893258425,10696.10252808,14426.790730325,7121.2254213475,9574.7015449425,1290.379213485,7566.7134831475005,12980.60042135,250.1755617975,221.6467696625,413206.63623575,0.0,5670.646067414999,12484.6383427,253743.85533725,297.138342695,737701.8960675,652317.4157305,1162980.6004205002,0.0,0.0,211909.67345500004,0.0,117448.648174075,507946.3658707499,0.0,0.0,171864.02738749998,173119.29424175,0.0,179865.25632,117523.261938225,82849.806882,407593.04775275,376533.97120775,0.0,0.0,0.0,91439.167837,0.0,69.2,50.4,38.4,27.8,20.4,24.8,50.2,81.4,125.8,115.0,118.8,123.4,108.8,114.4,122.8,127.4,131.2,143.8,151.6,166.0,127.2,114.8,95.4,85.6,Train
9627,0,R,A,144989,994727,234593,994608,234379,144989,99317,0.00609098,0.28258,78696,93581,-73.9624,40.8103,8012,9627,WB,SB,40.0,0.0745706,81.0,25.0,24.0,3.0,5.0,0.0,2.0,6.0,11.0,42.0,9.0,5.0,5.0,7645.2887675525,2486.0857629825,5159.2030045725005,717.582467305,5697.2955851525,690.809816135,1033.95224664,2823.94907917,136.50281301249998,52.036983965000005,60413.807146425,0.0,765.094496145,1764.35542014,176952.51813774998,45.3249671925,150018.85397959998,275317.501018,72633.825547825,33675.47021825,80069.08098165,35308.601939675005,266545.49842375,121711.111781475,41658.622302,204489.88672525,0.0,2331.48312946,2109.76032821,0.0,36336.1438332325,0.0,7634.730538915,21430.187484,7113.983619662499,32133.214679,0.0,0.0,0.0,0.0,132.2,96.6,80.4,71.0,132.2,270.2,468.2,532.6,594.8,530.8,500.0,491.2,412.6,392.8,409.4,419.0,399.4,434.8,372.4,349.8,283.6,260.0,229.0,196.8,Train
9649,0,U,W,164260,985391,203196,985529,203419,164260,99339,0.316081,0.0753253,20599,78076,-73.9956,40.7247,8028,9649,EB,NB,46.0,0.0800424,81.0,77.0,25.0,3.0,3.0,1.0,2.0,36.0,17.0,53.0,25.0,14.0,5.0,27538.227529175,13510.298985525,14027.92854365,3068.9234645325,18142.1621839,311.58284083,7335.598172047499,17153.80801135,376.914726815,596.362856645,423157.97585075,0.0,11032.71284795,14773.38211445,488615.5000737501,235.19478953,480115.65419,688271.4188074999,478651.5498735,0.0,0.0,0.0,333785.6310055,586196.2100805,436504.10753275,0.0,0.0,0.0,0.0,0.0,43001.78238775,0.0,119914.163952875,449731.301679,532630.7642822501,0.0,0.0,8027.446092825,0.0,0.0,390.4,295.4,209.2,146.2,141.2,199.4,294.6,531.2,563.4,606.2,536.2,533.6,501.2,508.6,516.0,603.2,663.4,709.6,711.6,693.2,639.2,572.4,516.8,524.2,Train
9714,0,U,W,110898,988313,199574,988341,199350,110898,99412,0.0862865,0.413565,16035,66031,-73.9853,40.7142,8086,9714,EB,SB,24.0,0.0689222,5.0,127.0,33.0,18.0,5.0,1.0,2.0,9.0,18.0,46.0,6.0,13.0,13.0,16522.772396375,7198.7245051475,9324.0478912225,6424.1020395900005,3376.752301305,1749.2930629925002,7544.672402380001,6096.203597854999,511.401239395,577.5825762575,226355.21328425,0.0,1138.6198183025,6206.004452200001,154178.44895025,234.4925094775,286115.4563505,76616.93038925,525744.5400395,0.0,0.0,190641.357319,0.0,215624.811985,157868.05848025,0.0,0.0,0.0,0.0,0.0,153265.447325575,118789.483184125,110716.86420795,87690.27134355,159342.09734675,0.0,0.0,72570.8441128,0.0,0.0,16.6,13.4,7.8,5.2,9.0,19.2,31.4,68.6,61.4,62.4,61.4,66.8,50.2,54.4,53.8,47.0,47.6,56.6,53.0,45.4,40.2,41.4,40.8,31.8,Train
9755,0,R,W,158999,998127,240602,998254,240829,158999,99454,0.0429919,0.0707071,78133,78453,-73.9496,40.8274,8122,9755,EB,NB,40.0,0.0792179,89.0,47.0,23.0,3.0,4.0,0.0,4.0,37.0,14.0,49.0,21.0,14.0,7.0,19528.88854065,10114.8805072675,9414.008033405,9846.833489995,6211.758262475,5361.50276324,794.7027645225,10200.81501956,569.87399986,220.75870687250003,359851.895848875,0.0,2850.6215325225,6897.7078694525,120867.530877625,86.6224566825,131547.138233075,117703.187164775,177065.426064875,38129.0681512625,154162.41634955,49634.84236400001,109846.38617541252,76034.0958775375,128454.6440815875,221299.224691,2730.9304816125,23168.70187435,19592.63422525,0.0,53080.49093475001,32651.17457595,54343.8301518025,49751.2918050125,79589.625126475,74222.8993707375,15524.9500424125,53212.56763495,91337.2003977625,8705.199902237498,221.66666666666663,161.77777777777777,130.66666666666666,105.44444444444444,89.22222222222223,113.0,148.88888888888889,230.33333333333331,292.8888888888889,333.44444444444446,368.77777777777777,395.55555555555554,396.1111111111111,412.55555555555554,460.0,573.2222222222222,655.3333333333334,669.6666666666666,556.7777777777778,439.55555555555554,358.8888888888889,310.55555555555554,285.22222222222223,277.77777777777777,Train
